Code-barres article;Ref;Prix ;Prix solde;Nom de l'article ;Brand;Type de l'article ;Taille;Couleur;March;Genre de l'article ;Groupe de l'article 
8683879577211;101338819;5450 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879577181;101338820;3500 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879577204;101338820;3500 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879577228;101338820;3500 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879577242;101338820;3500 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879577167;101338820;3500 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879817973;101338840;5750 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879817959;101338840;5750 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879817997;101338840;5750 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818017;101338840;5750 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818031;101338840;5750 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879817966;101338841;5750 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818024;101338841;5750 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879817980;101338841;5750 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818000;101338841;5750 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818048;101338841;5750 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818154;101338843;5650 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818178;101338843;5650 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818192;101338843;5650 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818215;101338843;5650 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818239;101338843;5650 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818802;101338848;4550 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818819;101338848;4550 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818826;101338848;4550 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818840;101338848;4550 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818833;101338848;4550 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818871;101338849;4750 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818895;101338849;4750 da;;3M SABLE W 3FX;KINETIX;FOO;STD;PASTEL MINT;LEISUR;MEN;SHOES
8683879818932;101338849;4750 da;;3M SHARPY 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879818864;101338850;5750 da;;3M SHARPY 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879818888;101338850;5750 da;;3M SHARPY 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879818901;101338850;5750 da;;3P 315356.Z 3FX;KINETIX;FOO;STD;BEJ;LEISUR;MEN;SHOES
8683879818925;101338850;5750 da;;3P 315356.Z 3FX;KINETIX;FOO;STD;BEJ;LEISUR;MEN;SHOES
8683879818949;101338850;5750 da;;3P 315356.Z 3FX;KINETIX;FOO;STD;BEJ;LEISUR;MEN;SHOES
8683879818956;101338851;6250 da;;3P 315356.Z 3FX;POLARIS;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879818963;101338851;6250 da;;3I 22S-033 3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879818970;101338851;6250 da;;3I 22S-033 3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879818987;101338851;6250 da;;3I 22S-033 3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879818994;101338851;6250 da;;3I 22S-033 3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879819144;101338854;4150 da;;3I 22S-033 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879819120;101338854;4150 da;;3I 22S-033 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879819069;101338854;4150 da;;3I 22S-033 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879819083;101338854;4150 da;;3I 22S-033 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879819106;101338854;4150 da;;3I 22S-033 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811476;101338860;3450 da;;3I 22S-033 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811483;101338860;3450 da;;3I 22S-033 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811490;101338860;3450 da;;3I 22S-033 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811506;101338860;3450 da;;3I 22S-033 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811513;101338860;3450 da;;3I 22S-033 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811773;101338861;2950 da;;3I 22S-033 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811797;101338861;2950 da;;3I 22S-033 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811810;101338861;2950 da;;3I 22S-033 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811834;101338861;2950 da;;3P CLARA 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811858;101338861;2950 da;;3P CLARA 3FX;BUTIGO;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811803;101338862;2850 da;;3P CLARA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811827;101338862;2850 da;;3P CLARA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811841;101338862;2850 da;;3P CLARA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811865;101338862;2850 da;;3P CLARA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811780;101338862;2850 da;;3P CLARA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811575;101338864;4750 da;;3P CLARA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811599;101338864;4750 da;;3P CLARA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879811612;101338864;4750 da;;3I TRX22S-090 3FX;TOREX;FOO;STD;PUDRA;CASUAL;MEN;SHOES
8683879811636;101338864;4750 da;;3I TRX22S-090 3FX;TOREX;FOO;STD;PUDRA;CASUAL;MEN;SHOES
8683879811650;101338864;4750 da;;3I TRX22S-090 3FX;TOREX;FOO;STD;PUDRA;CASUAL;MEN;SHOES
8683879811582;101338865;4750 da;;3I TRX22S-090 3FX;TOREX;FOO;STD;PUDRA;CASUAL;MEN;SHOES
8683879811605;101338865;4750 da;;3I TRX22S-090 3FX;TOREX;FOO;STD;PUDRA;CASUAL;MEN;SHOES
8683879811629;101338865;4750 da;;3I TRX22S-090 3FX;TOREX;FOO;STD;PUDRA;CASUAL;MEN;SHOES
8683879811643;101338865;4750 da;;3I TRX22S-090 3FX;TOREX;FOO;STD;PUDRA;CASUAL;MEN;SHOES
8683879811667;101338865;4750 da;;3P TRX22S-1001 3FX;TOREX;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879811735;101338867;4750 da;;3P TRX22S-1001 3FX;TOREX;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879811742;101338867;4750 da;;3P TRX22S-1001 3FX;TOREX;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879811759;101338867;4750 da;;3P TRX22S-1001 3FX;TOREX;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879811766;101338867;4750 da;;3P TRX22S-1001 3FX;TOREX;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879811728;101338867;4750 da;;3P TRX22S-1001 3FX;TOREX;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879811872;101338868;2950 da;;3P TRX22S-1001 3FX;TOREX;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879811896;101338868;2950 da;;3P TRX22S-1001 3FX;TOREX;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879811919;101338868;2950 da;;3I TRX22S-103 3FX;TOREX;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879811889;101338869;2950 da;;3I TRX22S-103 3FX;TOREX;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879811902;101338869;2950 da;;3P CS20028 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879695021;101338884;6650 da;;3P CS20028 3FX;ART BELLA;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879695045;101338884;6650 da;;3P CS20028 3FX;ART BELLA;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879684179;101339106;2950 da;;3P CS20028 3FX;ART BELLA;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879684186;101339106;2950 da;;3P CS20057 3FX;ART BELLA;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879684193;101339106;2950 da;;3P CS20057 3FX;ART BELLA;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879684209;101339106;2950 da;;3P CS20057 3FX;ART BELLA;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879684216;101339106;2950 da;;3P CS20057 3FX;ART BELLA;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879684254;101339107;2950 da;;3P CS20057 3FX;ART BELLA;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879684230;101339107;2950 da;;3P CS20057 3FX;ART BELLA;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879684247;101339107;2950 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879684223;101339107;2950 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879684261;101339107;2950 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879592351;101339113;9350 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879592368;101339113;9350 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879592375;101339113;9350 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879592382;101339113;9350 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879592399;101339113;9350 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879592405;101339113;9350 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879578959;101339158;4450 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879578966;101339158;4450 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879578973;101339158;4450 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879578980;101339158;4450 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879578997;101339158;4450 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879691474;101339161;5250 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879691498;101339161;5250 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879691535;101339161;5250 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879691511;101339161;5250 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879691559;101339161;5250 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879691504;101339162;5250 da;;3I CS22004 3FX;ART BELLA;FOO;STD;BEYAZ;CASUAL;MEN;SHOES
8683879691542;101339162;5250 da;;3I CS22010 3FX;ART BELLA;FOO;STD;MULTI;CASUAL;MEN;SHOES
8683879691528;101339162;5250 da;;3I CS22010 3FX;ART BELLA;FOO;STD;MULTI;CASUAL;MEN;SHOES
8683879691566;101339162;5250 da;;3I CS22010 3FX;ART BELLA;FOO;STD;MULTI;CASUAL;MEN;SHOES
8683879691481;101339162;5250 da;;3P CS22016 3FX;ART BELLA;FOO;STD;P;CASUAL;MEN;SHOES
8683879691580;101339164;5450 da;;3P CS22016 3FX;ART BELLA;FOO;STD;P;CASUAL;MEN;SHOES
8683879691603;101339164;5450 da;;3P ARON G 3FX;ART BELLA;FOO;STD;P;CASUAL;MEN;SHOES
8683879691627;101339164;5450 da;;3P ARON G 3FX;ART BELLA;FOO;STD;P;CASUAL;MEN;SHOES
8683879691641;101339164;5450 da;;3P 620167.F3FX;ART BELLA;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879691665;101339164;5450 da;;3P 620167.F3FX;ART BELLA;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879691771;101339167;5050 da;;3P 620167.F3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879691856;101339167;5050 da;;3P 620167.F3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879691818;101339167;5050 da;;3P 620167.F3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879691832;101339167;5050 da;;3P 620167.F3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879691795;101339167;5050 da;;3P 620167.F3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879691788;101339168;5150 da;;3P 620167.F3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879691801;101339168;5150 da;;3P 620167.F3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879691825;101339168;5150 da;;3P 620167.F3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879691849;101339168;5150 da;;3P 620169.P3FX;POLARIS;FOO;STD;PUDRA;COMFOR;MEN;SHOES
8683879691863;101339168;5150 da;;3P 620169.P3FX;POLARIS;FOO;STD;PUDRA;COMFOR;MEN;SHOES
8683879692044;101339172;3400 da;;3P 620169.P3FX;POLARIS;FOO;STD;PUDRA;COMFOR;MEN;SHOES
8683879692068;101339172;3400 da;;3P 620169.P3FX;POLARIS;FOO;STD;PUDRA;COMFOR;MEN;SHOES
8683879559439;101339176;5250 da;;3P 620169.P3FX;POLARIS;FOO;STD;PUDRA;COMFOR;MEN;SHOES
8683879559446;101339176;5250 da;;3P 620169.P3FX;POLARIS;FOO;STD;PUDRA;COMFOR;MEN;SHOES
8683879559453;101339176;5250 da;;3P 620169.P3FX;POLARIS;FOO;STD;PUDRA;COMFOR;MEN;SHOES
8683879559460;101339176;5250 da;;3P 620169.P3FX;POLARIS;FOO;STD;PUDRA;COMFOR;MEN;SHOES
8683879559477;101339176;5250 da;;3I EDA.KT.Z 2FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879559941;101339187;2850 da;;3I EDA.KT.Z 2FX;INCI;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879559972;101339187;2850 da;;3I EDA.KT.Z 2FX;INCI;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560008;101339187;2850 da;;3I EDA1.N.Z 2FX;INCI;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560039;101339187;2850 da;;3I EDA1.N.Z 2FX;INCI;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879559880;101339187;2850 da;;3I EDA1.N.Z 2FX;INCI;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879559910;101339187;2850 da;;3I RIO.Z 2FX;INCI;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879559897;101339188;4250 da;;3I RIO.Z 2FX;INCI;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879559927;101339188;4250 da;;3I RIO.Z 2FX;INCI;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879559958;101339188;4250 da;;3I RIO.Z 2FX;INCI;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879559989;101339188;4250 da;;3I RIO.Z 2FX;INCI;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560015;101339188;4250 da;;3I RIO.Z 2FX;INCI;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560046;101339188;4250 da;;3P TRV2032.Z3FX;INCI;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879559903;101339189;2750 da;;3P TRV2032.Z3FX;TRAVEL SOFT;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879559934;101339189;2750 da;;3P TRV2032.Z3FX;TRAVEL SOFT;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879559965;101339189;2750 da;;3P TRV2032.Z3FX;TRAVEL SOFT;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879559996;101339189;2750 da;;3P TRV2032.Z3FX;TRAVEL SOFT;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560022;101339189;2750 da;;3P TRV2032.Z3FX;TRAVEL SOFT;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560053;101339189;2750 da;;3P TRV2032.Z3FX;TRAVEL SOFT;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560060;101339190;4150 da;;3P TRV2032.Z3FX;TRAVEL SOFT;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560084;101339190;4150 da;;3P TRV2032.Z3FX;TRAVEL SOFT;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560107;101339190;4150 da;;3P TRV2032.Z3FX;TRAVEL SOFT;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560145;101339190;4150 da;;3P 161659.Z3FX;TRAVEL SOFT;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560121;101339190;4150 da;;3P 161659.Z3FX;TRAVEL SOFT;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560091;101339191;2750 da;;3P 161659.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560114;101339191;2750 da;;3P 161660.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879560138;101339191;2750 da;;3P 161660.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879560152;101339191;2750 da;;3P 161660.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879560077;101339191;2750 da;;3P 161660.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879560268;101339194;2750 da;;3P 161660.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879560282;101339194;2750 da;;3P 161660.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879560305;101339194;2750 da;;3P 161660.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879560329;101339194;2750 da;;3P 161660.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879560343;101339194;2750 da;;3P 161660.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879560275;101339195;4150 da;;3P 161660.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879560299;101339195;4150 da;;3P 161692.Z3FX;POLARIS;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560312;101339195;4150 da;;3P 161692.Z3FX;POLARIS;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560350;101339195;4150 da;;3P 161692.Z3FX;POLARIS;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560336;101339195;4150 da;;3P 161692.Z3FX;POLARIS;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560572;101339200;4950 da;;3P 161692.Z3FX;POLARIS;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560589;101339200;4950 da;;3P 161692.Z3FX;POLARIS;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560596;101339200;4950 da;;3P 161692.Z3FX;POLARIS;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560565;101339200;4950 da;;3P 161692.Z3FX;POLARIS;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560619;101339200;4950 da;;3P 161692.Z3FX;POLARIS;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560602;101339200;4950 da;;3P 161692.Z3FX;POLARIS;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560626;101339201;4550 da;;3P 161692.Z3FX;POLARIS;FOO;STD;BEJ;COMFOR;MEN;SHOES
8683879560633;101339201;4550 da;;3P 162335.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560640;101339201;4550 da;;3P 162335.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560657;101339201;4550 da;;3P 162335.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560664;101339201;4550 da;;3P 162335.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560671;101339202;5250 da;;3P 162335.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560688;101339202;5250 da;;3P 162387.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560695;101339202;5250 da;;3P 162387.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560701;101339202;5250 da;;3P 162387.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560718;101339202;5250 da;;3P 162387.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560725;101339203;4750 da;;3P 162387.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560732;101339203;4750 da;;3P 162387.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560749;101339203;4750 da;;3P 162387.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560756;101339203;4750 da;;3P 162387.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560763;101339203;4750 da;;3P 162387.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879560770;101339203;4750 da;;3P 162387.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561166;101339206;4150 da;;3P 162392.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561142;101339206;4150 da;;3P 162392.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561180;101339206;4150 da;;3P 162392.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561203;101339206;4150 da;;3P 162392.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561227;101339206;4150 da;;3P 162392.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561159;101339207;2700 da;;3P 162394.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561173;101339207;2700 da;;3P 162394.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561234;101339207;2700 da;;3P 162394.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561197;101339207;2700 da;;3P 162394.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561210;101339207;2700 da;;3P 162394.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561319;101339209;4250 da;;3P 162394.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561333;101339209;4250 da;;3P 162394.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561357;101339209;4250 da;;3P 162394.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561296;101339209;4250 da;;3P 162394.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561371;101339209;4250 da;;3P 162456T.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879561326;101339210;2750 da;;3P 162456T.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879561340;101339210;2750 da;;3P 162456T.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879561364;101339210;2750 da;;3P 162456T.Z3FX;POLARIS;FOO;STD;P;COMFOR;MEN;SHOES
8683879561395;101339211;4550 da;;3P 162465.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561401;101339211;4550 da;;3P 162465.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561418;101339211;4550 da;;3P 162465.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561425;101339211;4550 da;;3P 162465.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561432;101339211;4550 da;;3P 162465.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561531;101339213;3950 da;;3P 162465.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561548;101339213;3950 da;;3P 162465.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561555;101339213;3950 da;;3P 162465.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561562;101339213;3950 da;;3P 162465.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
8683879561586;101339213;3950 da;;3P 162465.Z3FX;POLARIS;FOO;STD;SIYAH;COMFOR;MEN;SHOES
